sentence,label
"Sentence: ""Pressure over the eyes if he goes into bright daylight""",19
"Sentence: ""Stitch as if in the bone extending from under the right eyelid down to the upper canine tooth""",19
"Sentence: ""Creeping sensation on the inner margin of the left orbit""",19
"Sentence: ""Ulceration with agglutination of the eyes in the morning""",20
"Sentence: ""Agglutination of the eyelids only in the evening""",20
"Sentence: ""Two mornings in succession on awaking the eyelids were tightly drawn together as if pressed on by lead without agglutination""",20
"Sentence: ""Swelling and some redness of the right upper eyelid in the morning""",20
"Sentence: ""Swelling under the eyes in the morning after awaking""",20
"Sentence: ""Severe red swelling of the lower eyelid pressing and burning pain""",20
"Sentence: ""A red herpetic spot on the upper eyelid scaly and peeling off""",20
"Sentence: ""Jerking of the eyelids""",20
"Sentence: ""Twitching in the eyelids""",20
"Sentence: ""Twitching of both orbiculares palpebrarum which was relieved by going into the open air less severe""",20
"Sentence: ""Frequent jerking of the left lower eyelid with sensation as if the tears would flow which necessitates frequent wiping""",20
"Sentence: ""With the dull headache drooping of the eyelids I feel as though I had not sense enough left to lift them""",20
"Sentence: ""Eyelids heavy with much frontal pain""",20
"Sentence: ""Heat and dryness of the margins of the lids""",20
"Sentence: ""Slight soreness of the outer corner of the left upper eyelid slight itching of the inner surface at PM increased soreness of the eyelid lid much swollen eye half close swelling beneath the lower lid œdematous looks as if stung by a bee lid sore to touch and on closing the eye slight itching of the inner surface causing the eye to water eye somewhat better""",20
"Sentence: ""The eyelids pain on awaking as if too heavy and as if he could not hold them open""",20
"Sentence: ""Burning in the outer canthus frequently during the day for one hour""",20
"Sentence: ""Burning sensation in the margin of the left lower eyelid towards the outer canthus""",20
"Sentence: ""Violent itching in the outer canthus of the left eye with sore pain after rubbing it""",20
"Sentence: ""Itching on the eyelids""",20
"Sentence: ""Severe itching smarting at the inner canthi of the left eye with lachrymation and somewhat reddened conjunctiva""",20
"Sentence: ""Itching of the inner canthi in the morning after awaking after rubbing there set in smarting and much lachrymation and then sore feeling in the outer canthi which were also somewhat agglutinated""",20
"Sentence: ""Great itching of the margins of the eyelids""",20
"Sentence: ""Lachrymation morning and evening""",21
"Sentence: ""Lachrymation in the open air""",21
"Sentence: ""Going out in the morning into the open cold air produced great discharge of tears from the right eye painless seated for awhile in a warm room this ceased""",21
"Sentence: ""Pustules on the conjunctiva of the left eye no pain but I noticed a mist gathering before my eyes and in this mist seemed to float black objects looking like tadpoles with their heads pointing to the centre and their tails radiating at AM much better at AM much worse than this morning the mist causes nausea at PM Same as yesterday morning at AM same as yesterday at AM aggravated as yesterday at this hour but more painful at PM Eyes better Eyes all right Again affected""",115
"Sentence: ""Sensation as if weights were attached to the posterior parts of the eyeballs""",115
"Sentence: ""Painful pressure on the upper part of both eyeballs more frequent in the right""",115
"Sentence: ""Pressure on the lower part of the right eyeball""",115
"Sentence: ""Digging pain in the eyeball""",115
"Sentence: ""Transient aching in left eyeball""",115
"Sentence: ""Occasional sharp shooting pains in the eyeballs during the day""",115
"Sentence: ""Itching on the eyeballs""",23
"Sentence: ""Dimness of the vision when writing so that he could scarcely distinguish anything clearly""",23
"Sentence: ""Some dimness of sight""",23
"Sentence: ""Sight dim and an appearance as of a mist before the eye""",23
"Sentence: ""He sees only one-half of an object clearly the other half is obscured""",23
"Sentence: ""Vanishing of sight""",23
"Sentence: ""When the heat comes on a thick fog seems to pervade the room so that she feels half blind it lasts till bedtime not noticed in the morning""",23
"Sentence: ""White flickering before the eyes""",23
"Sentence: ""Green halo around the candlelight""",23
"Sentence: ""Vision is impeded by fiery zigzags before the eyes""",23
"Sentence: ""Fiery sparks before the eyes with great weakness""",23
"Sentence: ""Flickering before the eyes when looking into light he sees a zigzag circle of colors""",23
"Sentence: ""Many black spots before the eyes""",23
"Sentence: ""During the menses it grows black before the eyes with weakness she must lie down which relieves her""",23
"Sentence: ""During the menses everything gets black and clouded before the eyes in the evening accompanied by great weakness which passes off when lying""",23
"Sentence: ""Black spots before my eyes all day passing in all directions""",24
"Sentence: ""Swelling at the orifice of the external auditory meatus pressure near antitragus causes stitching pain""",24
"Sentence: ""Thin pus flows out of the ear with itching""",24
"Sentence: ""Tearing in the prominence back of the right ear""",24
"Sentence: ""Pain as from subcutaneous ulceration in the external auditory meatus when putting the finger in it""",24
"Sentence: ""Continued otalgia in both ears at night""",24
"Sentence: ""Otalgia""",24
"Sentence: ""Pressing and stitching otalgia in both ears""",24
"Sentence: ""The right ear ached after midnight after walking in the wind earache after midnight with cold sensation over head""",24
"Sentence: ""Sore pain in the ear""",24
"Sentence: ""While walking in the cold wind I experienced dull pain through both ears at PM the pain seemed to come from within outward walking in the wind caused the ears to ache the pain is dull and dragging passing forward into the parotid gland and backward into the mastoid process of the temporal bone relieved by the warmth of the room at PM earache from being in the open air relieved when entering a warm room at PM""",24
"Sentence: ""Pain in the ears in the evening like otalgia""",24
"Sentence: ""Pain shooting into the right ear""",24
"Sentence: ""Drawing-stitching pain in the internal ear from within outwards""",24
"Sentence: ""Pain in the left ear as if it were being torn out""",24
"Sentence: ""Drawing pain and heat in right ear""",24
"Sentence: ""Violent pressure from without inwards below and in front of the right and left ear""",24
"Sentence: ""Outward pressure in the ears while straining at stool""",24
"Sentence: ""Pressing in the left ear for a quarter of an hour in the morning when awaking""",24
"Sentence: ""Creeping in right ear""",24
"Sentence: ""Frequent tingling in the ears""",24
"Sentence: ""Severe stitches in the left ear and left cheek""",24
"Sentence: ""Stitches in the weak ear over which she laments loudly""",24
