,sentence,label
1838,"Sentence: ""Great weakness of the arms they go to sleep when at rest""",86
1839,"Sentence: ""Fatigue and powerlessness in both arms on awaking""",86
1840,"Sentence: ""Paralytic sensation in the arm then throbbing in it""",86
1841,"Sentence: ""Paralytic sensation in the left arm yet there is the proper mobility both in the arm and also in the fingers""",86
1842,"Sentence: ""The arm goes to sleep when resting the head on it""",86
1843,"Sentence: ""The arms go to sleep even to the hands particularly painful when they lie under the covers in which case there is also a painful stiffness in them""",86
1844,"Sentence: ""Left arm down to wrist feeling heavy and very cold but hands hot for five days""",86
1845,"Sentence: ""Sensation of stiffness and coldness in the arms as if they had no blood in them without any perceptible coldness to the touch""",86
1846,"Sentence: ""Drawing in the arms from above downward extending to the fingers""",86
1847,"Sentence: ""Tearing in the arms from the wrist to the shoulder so that he could scarcely move the arm on account of pain when letting it hang down it became blue and rigid pains mostly at night less during the day and when at rest""",86
1848,"Sentence: ""Jerking in the right arm from below upwards followed by trembling of the hands so that he could no write""",86
1849,"Sentence: ""Shooting pains along the inner side of the whole right arm""",87
1850,"Sentence: ""Swelling and suppuration of the glands in the right axilla""",87
1851,"Sentence: ""Swelling of the axillary glands""",87
1852,"Sentence: ""Sensation of fulness in the left axillary gland in a few minutes leaving the left and appearing in the right axilla the sense of fulness returned about from to PM first in the left then in the right axilla then to the groin during lecture in the evening an occasional soreness in the axilla axillary glands still somewhat sore""",87
1853,"Sentence: ""Stiffness in the left shoulder she cannot raise the hand to the head""",87
1854,"Sentence: ""Bruised aching pain in the sockets of the shoulders extending to the elbows it was intermittent and generally in only one arm at a time""",87
1855,"Sentence: ""Violent pain in shoulder-joints on lifting the slightest weight or when resting the elbow in an elevated position like an excessively painful pressure with trembling in the hands""",87
1856,"Sentence: ""Severe pain in the shoulder-joint as if it would tear off pain is relieved for one fourth of an hour by much belching""",87
1857,"Sentence: ""Pain in the shoulder which was higher than the other from disease also when touching it""",87
1858,"Sentence: ""Dull drawing-tearing pain as if sprained in the shoulder-joint""",87
1859,"Sentence: ""Sprained pain in the shoulder-joint when resting the arm while sitting""",87
1860,"Sentence: ""Burning constrictive pain in the shoulders chest and throat evenings""",87
1861,"Sentence: ""Great pain in both shoulders""",87
1862,"Sentence: ""Pressure on the shoulder at night which felt as if it had gone to sleep and was sprained""",87
1863,"Sentence: ""Pressing sore pain in the shoulders as if excoriated""",87
1864,"Sentence: ""Drawing pain in the shoulder-joint in the morning in bed lasting one hour after rising""",87
1865,"Sentence: ""Pulling and drawing in the top of the shoulder when at rest""",87
1866,"Sentence: ""Cramping drawing in the right shoulder and in the whole right side""",87
1867,"Sentence: ""Right shoulder lame and stiff""",87
1868,"Sentence: ""Tickling burning in the right axilla""",87
1869,"Sentence: ""Dull tired pain in the right shoulder and muscles of the back of the neck""",87
1870,"Sentence: ""Weary pain in left shoulder-joint""",87
1871,"Sentence: ""Pressive pain as if sprained immediately under the left shoulder-joint in the back""",87
1872,"Sentence: ""Tension and drawing in the left shoulder-joint passing off when moving it""",87
1873,"Sentence: ""While sitting quietly a severe tearing pain in the left shoulder-joint lasting but a few minutes but there remained for a day or two a feeling as if the shoulder were wrenched""",87
1874,"Sentence: ""External and internal tearing pain in the left shoulder-joint""",88
1875,"Sentence: ""Jactitation of muscles of upper arm""",88
1876,"Sentence: ""Pain near the head of the humerus at the tendons of the pectoral muscles bending the arm backwards and from touch""",88
1877,"Sentence: ""Bruised pain in the right upper arm also during motion""",88
1878,"Sentence: ""Severe bruised pain in the left upper arm""",88
1879,"Sentence: ""Drawing pain first in one then in the other upper arm""",88
1880,"Sentence: ""Tearing in the left upper arm at a small spot above the elbow""",88
1881,"Sentence: ""Jerking motion in the left biceps of the upper extremity lasting an hour in the evening""",88
1882,"Sentence: ""Creeping-tingling pain in the upper arm worse from motion and stooping passing off during rest and when lying in bed the pain extends to the shoulder-joint and causes an uneasiness in the arm for three days""",89
1883,"Sentence: ""A sore bruised feeling in the left elbow in the region of the ulnar nerve""",89
1884,"Sentence: ""Tension in the elbow as if too short""",89
1885,"Sentence: ""At night during frequent waking stitches in the tip of the elbow""",89
1886,"Sentence: ""Stitches in the elbow-joint""",90
1887,"Sentence: ""Red swelling on the forearm with pain as from pressing on a suppurating boil""",90
1888,"Sentence: ""Transient dull pain in the forearm""",90
1889,"Sentence: ""Cramp in the forearm when walking""",90
1890,"Sentence: ""Pressing pain on left forearm internally and externally at the bend of the elbow""",90
1891,"Sentence: ""Drawing pain in lower part of the forearm""",90
1892,"Sentence: ""Tearing pains now in the left and again in the right forearm near the wrist""",90
1893,"Sentence: ""Tingling in the forearm""",91
1894,"Sentence: ""Weakness of right wrist when using the hand""",91
1895,"Sentence: ""Pain darting along the wrist and dorsum of right hand to between first and second fingers soon a similar pain on corresponding part of the palm of the hand""",91
1896,"Sentence: ""Stitching tearing in the left wrist-joint""",91
1897,"Sentence: ""Drawing pain in the right wrist-joint""",92
1898,"Sentence: ""Visible twitches and jerks with stitching pain in the muscles of the palm of the hand""",92
1899,"Sentence: ""The hand is immovably bent in toward the little finger""",92
1900,"Sentence: ""Weakness of the muscles of the hand""",92
1901,"Sentence: ""Tearing in the hand""",92
1902,"Sentence: ""The hand becomes numb and goes to sleep if he holds anything tightly or carries anything""",92
1903,"Sentence: ""The hands go to sleep frequently at night""",92
1904,"Sentence: ""Smarting pain on the outer side of the right hand""",92
1905,"Sentence: ""Sensation as of a knife plunged into the left hand just on the ball behind the little finger for a few minutes""",92
1906,"Sentence: ""Tearing drawing from the outer side of the left hand through the forearm up to the elbow""",92
1907,"Sentence: ""Drawing and stitching in all the fingers of the left hand""",92
1908,"Sentence: ""Numbness of the fingers of right hand evening""",92
1909,"Sentence: ""Arthritic drawing in the finger-joints""",92
1910,"Sentence: ""Tensive pain of the metacarpal joints of the fingers particularly during flexion""",92
1911,"Sentence: ""On clenching the fist the last joints of the fingers feel sore if pressed they are quite painful""",92
1912,"Sentence: ""Shooting in the inner sides of the tips of the fingers""",92
1913,"Sentence: ""Sharp tingling pains in the tips of the fingers""",92
1914,"Sentence: ""Stitches in the middle joints of the fingers""",92
1915,"Sentence: ""Violent stitching as from needles in the tip of the left thumb""",92
1916,"Sentence: ""Tearing in the first phalanx of right thumb""",92
1917,"Sentence: ""Tearing in the first phalanx of the right index finger""",92
1918,"Sentence: ""Flexion of the index finger since morning he could not straighten it""",92
1919,"Sentence: ""Tearing under the nail of the right index finger""",92
1920,"Sentence: ""Almost painful tickling under the nail of the left index finger""",92
1921,"Sentence: ""Painful tickling under the right thumb nail""",92
1922,"Sentence: ""Prickling in the tip of the little finger""",94
1923,"Sentence: ""The left lower extremity is jerked upward in the forenoon while sitting""",94
1924,"Sentence: ""Much weakness in the lower limbs""",94
1925,"Sentence: ""Stiffness in the lower extremities extending up to the hip-joint""",94
1926,"Sentence: ""The lower limbs become quite stiff and go to sleep with crawling sensation after sitting only a short time""",94
1927,"Sentence: ""Numbness and sudden paralytic sensation of one lower extremity when standing""",94
1928,"Sentence: ""Lower extremities go to sleep while sitting""",94
1929,"Sentence: ""Great uneasiness in the evening in one lower extremity as from a sort of internal imperfect itching""",94
1930,"Sentence: ""Jerking in the left lower extremity""",94
1931,"Sentence: ""Beaten bruised feeling of the lower limbs every nerve therein was painful also painful when touched pain removed by dancing""",94
1932,"Sentence: ""The lower limbs pain as if beaten she desires to sit down and when sitting she feels as if she must stand up""",94
1933,"Sentence: ""Severe tearing from the hip-joint to the foot at night hindering sleep""",94
